connection_count,destination_server_reset_error_rate,destination_host_count,reset_error_rate,destination_different_server_rate,destination_server_syn_error_rate,destination_server_different_host_rate,server_syn_error_rate,destination_reset_error_rate,server_request_count,destination_host_server_count,destination_same_server_rate,different_server_rate,destination_same_source_port_rate,same_server_rate,fragment_errors,server_different_host_rate,protocol_udp,connection_status_RSTO,connection_status_RSTR,connection_status_S0,connection_status_S1,service_type_IRC,service_type_Z39_50,service_type_bgp,service_type_courier,service_type_ctf,service_type_daytime,service_type_discard,service_type_domain,service_type_eco_i,service_type_ecr_i,service_type_efs,service_type_exec,service_type_ftp_data,service_type_gopher,service_type_http_443,service_type_imap4,service_type_iso_tsap,service_type_klogin,service_type_ldap,service_type_link,service_type_login,service_type_mtp,service_type_name,service_type_netbios_ssn,service_type_netstat,service_type_nnsp,service_type_nntp,service_type_other,service_type_private,service_type_smtp,service_type_ssh,service_type_sunrpc,service_type_supdup,service_type_systat,service_type_telnet,service_type_urp_i,service_type_uucp,service_type_uucp_path,service_type_vmnet,class
98,0.0,255,0.0,0.07,1.0,0.0,1.0,0.0,5,5,0.02,0.06,0.0,0.05,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,anomaly
40,0.0,255,0.0,0.08,1.0,0.0,1.0,0.0,12,12,0.05,0.12,0.0,0.3,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,anomaly
202,0.0,255,0.0,0.08,1.0,0.0,1.0,0.0,19,19,0.07,0.07,0.0,0.09,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,anomaly
1,0.0,2,0.0,0.0,0.0,0.51,0.0,0.0,35,81,1.0,0.0,1.0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
204,0.0,255,0.0,0.05,1.0,0.0,1.0,0.0,24,24,0.09,0.05,0.0,0.12,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
132,0.0,255,0.0,0.06,1.0,0.0,1.0,0.0,4,11,0.04,0.06,0.0,0.03,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,anomaly
168,1.0,255,1.0,0.07,0.0,0.0,0.0,1.0,2,2,0.01,0.07,0.0,0.01,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
125,0.0,255,0.0,0.08,1.0,0.0,1.0,0.0,13,12,0.05,0.06,0.0,0.1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,anomaly
254,0.0,255,0.0,0.07,1.0,0.0,1.0,0.0,15,15,0.06,0.06,0.0,0.06,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,anomaly
232,0.0,255,0.0,0.07,1.0,0.0,1.0,0.0,12,11,0.04,0.06,0.0,0.05,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,anomaly
135,0.0,255,0.0,0.04,1.0,0.0,1.0,0.0,21,21,0.08,0.05,0.0,0.16,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,anomaly
236,0.0,255,0.0,0.07,1.0,0.0,1.0,0.0,14,20,0.08,0.07,0.0,0.06,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,anomaly
66,1.0,255,1.0,0.07,0.0,0.0,0.0,1.0,11,11,0.04,0.09,0.0,0.17,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,anomaly
1,0.0,1,0.0,0.0,0.0,0.5,0.0,0.0,34,129,1.0,0.0,1.0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
2,1.0,246,1.0,0.26,0.0,0.0,0.0,0.51,2,2,0.01,0.0,0.51,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,anomaly
3,0.47,15,0.67,0.0,0.0,0.0,0.0,0.47,3,15,1.0,0.0,0.07,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
260,0.0,255,0.0,0.07,1.0,0.0,1.0,0.0,8,8,0.03,0.07,0.0,0.03,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
1,1.0,255,1.0,1.0,0.0,0.0,0.0,1.0,1,1,0.0,0.0,1.0,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,anomaly
116,0.0,255,0.0,0.08,1.0,0.0,1.0,0.0,7,2,0.01,0.06,0.0,0.06,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
60,0.0,255,0.0,0.07,1.0,0.0,1.0,0.0,13,13,0.05,0.1,0.0,0.22,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
1,0.0,13,0.0,0.0,0.02,0.12,0.0,0.0,1,48,1.0,0.0,1.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
32,0.0,100,0.0,0.05,0.0,0.0,0.0,0.0,32,32,0.32,0.0,0.35,1.0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,anomaly
22,0.0,64,0.0,0.06,0.29,0.29,1.0,0.0,2,7,0.03,0.09,0.06,0.09,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
3,0.0,255,0.0,0.08,1.0,0.0,1.0,0.0,2,22,0.09,0.67,0.0,0.67,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,anomaly
146,0.0,255,0.0,0.04,0.0,0.0,0.0,0.0,126,166,0.65,0.03,1.0,0.86,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,anomaly
236,0.0,255,0.0,0.08,1.0,0.0,1.0,0.0,5,7,0.03,0.06,0.0,0.02,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
121,1.0,255,1.0,0.07,0.0,0.0,0.0,1.0,19,19,0.07,0.07,0.0,0.16,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
220,1.0,255,1.0,0.08,0.0,0.0,0.0,1.0,12,12,0.05,0.07,0.0,0.05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
240,0.0,255,0.0,0.07,1.0,0.0,1.0,0.0,1,1,0.0,0.06,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
1,0.0,97,0.0,0.02,0.0,0.0,0.0,0.0,1,81,0.84,0.0,0.84,1.0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,anomaly
13,0.0,255,0.0,0.48,0.0,0.0,0.0,0.33,1,1,0.0,0.31,0.67,0.08,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,anomaly
228,1.0,255,1.0,0.08,0.0,0.0,0.0,1.0,15,15,0.06,0.07,0.0,0.07,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,anomaly
292,0.0,255,0.0,0.07,1.0,0.0,1.0,0.0,16,9,0.04,0.05,0.0,0.05,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,anomaly
270,1.0,255,1.0,0.08,0.0,0.0,0.0,1.0,20,20,0.08,0.06,0.0,0.07,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
247,1.0,255,1.0,0.07,0.0,0.0,0.0,1.0,8,8,0.03,0.07,0.0,0.03,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,anomaly
500,1.0,255,0.93,1.0,0.0,0.0,0.0,0.96,1,1,0.0,1.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,anomaly
255,0.0,255,0.0,0.07,1.0,0.0,1.0,0.0,10,10,0.04,0.06,0.0,0.04,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
173,0.33,255,1.0,0.36,0.0,0.0,0.0,0.93,1,3,0.01,0.53,0.68,0.01,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
143,0.0,255,0.0,0.07,1.0,0.0,1.0,0.0,14,2,0.01,0.06,0.0,0.1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
265,1.0,255,0.94,0.97,0.0,0.0,0.0,0.92,1,1,0.0,1.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,anomaly
275,0.0,255,0.0,0.05,1.0,0.0,1.0,0.0,8,8,0.03,0.05,0.0,0.03,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
2,1.0,255,1.0,0.51,0.0,0.0,0.0,1.0,2,2,0.01,0.0,1.0,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,anomaly
275,1.0,255,1.0,0.07,0.0,0.0,0.0,1.0,14,14,0.05,0.06,0.0,0.05,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
240,0.0,255,0.0,0.07,1.0,0.0,1.0,0.0,19,19,0.07,0.06,0.0,0.08,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
234,0.0,255,0.0,0.05,1.0,0.0,1.0,0.0,16,16,0.06,0.05,0.0,0.07,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,anomaly
146,0.0,255,0.0,0.05,1.0,0.0,1.0,0.0,3,7,0.03,0.06,0.0,0.02,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
273,0.0,255,0.0,0.05,1.0,0.0,1.0,0.0,24,24,0.09,0.05,0.0,0.09,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
1,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1,54,1.0,0.0,1.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
1,0.0,1,0.0,0.0,0.0,0.5,0.0,0.0,8,113,1.0,0.0,1.0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
58,0.0,255,0.0,0.05,1.0,0.0,1.0,0.0,1,20,0.08,0.09,0.0,0.02,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,anomaly
129,0.0,255,0.0,0.07,1.0,0.0,1.0,0.0,3,12,0.05,0.06,0.0,0.02,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
477,1.0,255,0.92,1.0,0.0,0.0,0.0,0.96,1,1,0.0,1.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,anomaly
47,0.0,255,0.02,0.07,1.0,0.0,1.0,0.0,17,8,0.03,0.09,0.01,0.36,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
1,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1,140,1.0,0.0,1.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
20,0.0,255,0.0,0.02,0.0,0.0,0.0,0.0,20,22,0.09,0.0,0.09,1.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
206,0.0,255,0.0,0.07,1.0,0.0,1.0,0.0,10,4,0.02,0.06,0.0,0.05,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,anomaly
358,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,358,255,1.0,0.0,1.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
85,0.0,255,0.0,0.02,0.0,0.0,0.0,0.0,85,85,0.33,0.0,0.33,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
52,0.0,255,0.02,0.02,0.0,0.0,0.0,0.6,51,51,0.2,0.04,0.2,0.98,3,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,anomaly
248,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,248,255,1.0,0.0,1.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
1,0.0,2,0.0,0.0,0.0,0.5,0.0,0.0,25,82,1.0,0.0,1.0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
117,0.0,19,0.0,0.16,1.0,0.0,1.0,0.0,12,12,0.63,0.07,0.05,0.1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,anomaly
4,0.02,57,0.0,0.0,0.02,0.0,0.0,0.02,5,57,1.0,0.0,0.02,1.0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
2,0.0,3,0.0,0.0,0.0,0.26,0.0,0.0,33,27,1.0,1.0,1.0,0.5,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
204,0.0,255,0.0,0.06,1.0,0.0,1.0,0.0,2,2,0.01,0.07,0.0,0.01,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,anomaly
271,0.0,255,0.0,0.05,1.0,0.0,1.0,0.0,11,11,0.04,0.05,0.0,0.04,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
197,0.0,255,0.0,0.06,1.0,0.0,1.0,0.0,19,19,0.07,0.06,0.0,0.1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,anomaly
136,0.0,255,0.0,0.06,1.0,0.0,1.0,0.0,8,2,0.01,0.06,0.0,0.06,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
99,0.0,255,0.0,0.07,1.0,0.0,1.0,0.0,11,3,0.01,0.06,0.0,0.11,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,anomaly
106,1.0,255,1.0,0.07,0.0,0.0,0.0,1.0,9,9,0.04,0.06,0.0,0.08,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,anomaly
1,0.0,255,0.0,0.02,0.0,0.0,0.0,0.0,1,44,0.17,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
143,0.0,255,0.0,0.09,1.0,0.0,1.0,0.0,13,5,0.02,0.06,0.0,0.09,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
249,1.0,255,1.0,0.09,0.0,0.0,0.0,1.0,13,13,0.05,0.06,0.0,0.05,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,anomaly
135,0.0,255,0.0,0.07,1.0,0.0,1.0,0.0,19,14,0.05,0.06,0.0,0.14,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,anomaly
257,0.0,255,0.0,0.07,1.0,0.0,1.0,0.0,6,6,0.02,0.07,0.0,0.02,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
280,0.0,255,0.0,0.08,1.0,0.0,1.0,0.0,13,14,0.05,0.06,0.0,0.05,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,anomaly
1,0.0,18,0.0,1.0,0.0,0.0,0.0,0.83,1,1,0.06,0.0,0.06,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
1,0.0,2,0.0,0.0,0.0,0.5,0.0,0.0,12,24,1.0,0.0,1.0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
511,0.0,255,0.92,1.0,0.0,0.0,0.0,0.85,1,1,0.0,1.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
79,0.0,230,0.0,0.06,1.0,0.0,1.0,0.0,10,10,0.04,0.06,0.0,0.13,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,anomaly
118,1.0,255,1.0,0.07,0.0,0.0,0.0,1.0,3,3,0.01,0.07,0.0,0.03,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
104,1.0,255,1.0,0.06,0.0,0.0,0.0,1.0,18,18,0.07,0.08,0.0,0.17,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,anomaly
123,0.0,255,0.0,0.07,1.0,0.0,1.0,0.0,13,5,0.02,0.07,0.0,0.11,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,anomaly
120,0.0,255,0.0,0.09,1.0,0.0,1.0,0.0,9,8,0.03,0.06,0.0,0.08,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,anomaly
248,0.0,255,0.0,0.06,1.0,0.0,1.0,0.0,2,2,0.01,0.06,0.0,0.01,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
4,0.04,255,0.75,0.0,0.0,0.0,0.0,0.04,4,255,1.0,0.0,0.0,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
218,0.0,255,0.0,0.08,1.0,0.0,1.0,0.0,6,6,0.02,0.07,0.0,0.03,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
245,0.0,255,0.0,0.06,1.0,0.0,1.0,0.0,14,14,0.05,0.05,0.0,0.06,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
149,1.0,255,1.0,0.07,0.0,0.0,0.0,1.0,19,19,0.07,0.05,0.0,0.13,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,anomaly
