destination_different_server_rate,destination_server_reset_error_rate,different_server_rate,destination_host_count,reset_error_rate,destination_host_server_count,same_server_rate,server_syn_error_rate,destination_same_source_port_rate,destination_same_server_rate,fragment_errors,destination_reset_error_rate,destination_server_different_host_rate,server_different_host_rate,destination_server_syn_error_rate,server_request_count,connection_count,service_type_IRC,service_type_Z39_50,service_type_bgp,service_type_courier,service_type_ctf,service_type_daytime,service_type_discard,service_type_domain,service_type_eco_i,service_type_ecr_i,service_type_efs,service_type_exec,service_type_ftp_data,service_type_gopher,service_type_http_443,service_type_imap4,service_type_iso_tsap,service_type_klogin,service_type_ldap,service_type_link,service_type_login,service_type_mtp,service_type_name,service_type_netbios_ssn,service_type_netstat,service_type_nnsp,service_type_nntp,service_type_other,service_type_private,service_type_smtp,service_type_ssh,service_type_sunrpc,service_type_supdup,service_type_systat,service_type_telnet,service_type_urp_i,service_type_uucp,service_type_uucp_path,service_type_vmnet,connection_status_RSTO,connection_status_RSTR,connection_status_S0,connection_status_S1,protocol_udp,class
0.07,0.0,0.06,255,0.0,5,0.05,1.0,0.0,0.02,0,0.0,0.0,0.0,1.0,5,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,anomaly
0.08,0.0,0.12,255,0.0,12,0.3,1.0,0.0,0.05,0,0.0,0.0,0.0,1.0,12,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,anomaly
0.08,0.0,0.07,255,0.0,19,0.09,1.0,0.0,0.07,0,0.0,0.0,0.0,1.0,19,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,anomaly
0.0,0.0,0.0,2,0.0,81,1.0,0.0,1.0,1.0,0,0.0,0.51,1.0,0.0,35,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.05,0.0,0.05,255,0.0,24,0.12,1.0,0.0,0.09,0,0.0,0.0,0.0,1.0,24,204,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,anomaly
0.06,0.0,0.06,255,0.0,11,0.03,1.0,0.0,0.04,0,0.0,0.0,0.0,1.0,4,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,anomaly
0.07,1.0,0.07,255,1.0,2,0.01,0.0,0.0,0.01,0,1.0,0.0,0.0,0.0,2,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,anomaly
0.08,0.0,0.06,255,0.0,12,0.1,1.0,0.0,0.05,0,0.0,0.0,0.0,1.0,13,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,anomaly
0.07,0.0,0.06,255,0.0,15,0.06,1.0,0.0,0.06,0,0.0,0.0,0.0,1.0,15,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,anomaly
0.07,0.0,0.06,255,0.0,11,0.05,1.0,0.0,0.04,0,0.0,0.0,0.0,1.0,12,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,anomaly
0.04,0.0,0.05,255,0.0,21,0.16,1.0,0.0,0.08,0,0.0,0.0,0.0,1.0,21,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,anomaly
0.07,0.0,0.07,255,0.0,20,0.06,1.0,0.0,0.08,0,0.0,0.0,0.0,1.0,14,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,anomaly
0.07,1.0,0.09,255,1.0,11,0.17,0.0,0.0,0.04,0,1.0,0.0,0.0,0.0,11,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.0,0.0,0.0,1,0.0,129,1.0,0.0,1.0,1.0,0,0.0,0.5,1.0,0.0,34,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.26,1.0,0.0,246,1.0,2,1.0,0.0,0.51,0.01,0,0.51,0.0,0.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,anomaly
0.0,0.47,0.0,15,0.67,15,1.0,0.0,0.07,1.0,0,0.47,0.0,0.0,0.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,anomaly
0.07,0.0,0.07,255,0.0,8,0.03,1.0,0.0,0.03,0,0.0,0.0,0.0,1.0,8,260,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,anomaly
1.0,1.0,0.0,255,1.0,1,1.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,anomaly
0.08,0.0,0.06,255,0.0,2,0.06,1.0,0.0,0.01,0,0.0,0.0,0.0,1.0,7,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,anomaly
0.07,0.0,0.1,255,0.0,13,0.22,1.0,0.0,0.05,0,0.0,0.0,0.0,1.0,13,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,anomaly
0.0,0.0,0.0,13,0.0,48,1.0,0.0,1.0,1.0,0,0.0,0.12,0.0,0.02,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.05,0.0,0.0,100,0.0,32,1.0,0.0,0.35,0.32,0,0.0,0.0,0.0,0.0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,anomaly
0.06,0.0,0.09,64,0.0,7,0.09,1.0,0.06,0.03,0,0.0,0.29,0.0,0.29,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,anomaly
0.08,0.0,0.67,255,0.0,22,0.67,1.0,0.0,0.09,0,0.0,0.0,0.0,1.0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,anomaly
0.04,0.0,0.03,255,0.0,166,0.86,0.0,1.0,0.65,0,0.0,0.0,0.0,0.0,126,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,anomaly
0.08,0.0,0.06,255,0.0,7,0.02,1.0,0.0,0.03,0,0.0,0.0,0.0,1.0,5,236,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,anomaly
0.07,1.0,0.07,255,1.0,19,0.16,0.0,0.0,0.07,0,1.0,0.0,0.0,0.0,19,121,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,anomaly
0.08,1.0,0.07,255,1.0,12,0.05,0.0,0.0,0.05,0,1.0,0.0,0.0,0.0,12,220,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.07,0.0,0.06,255,0.0,1,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,anomaly
0.02,0.0,0.0,97,0.0,81,1.0,0.0,0.84,0.84,0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,anomaly
0.48,0.0,0.31,255,0.0,1,0.08,0.0,0.67,0.0,0,0.33,0.0,0.0,0.0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,anomaly
0.08,1.0,0.07,255,1.0,15,0.07,0.0,0.0,0.06,0,1.0,0.0,0.0,0.0,15,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,anomaly
0.07,0.0,0.05,255,0.0,9,0.05,1.0,0.0,0.04,0,0.0,0.0,0.0,1.0,16,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,anomaly
0.08,1.0,0.06,255,1.0,20,0.07,0.0,0.0,0.08,0,1.0,0.0,0.0,0.0,20,270,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.07,1.0,0.07,255,1.0,8,0.03,0.0,0.0,0.03,0,1.0,0.0,0.0,0.0,8,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,anomaly
1.0,1.0,1.0,255,0.93,1,0.0,0.0,0.0,0.0,0,0.96,0.0,0.0,0.0,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.07,0.0,0.06,255,0.0,10,0.04,1.0,0.0,0.04,0,0.0,0.0,0.0,1.0,10,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,anomaly
0.36,0.33,0.53,255,1.0,3,0.01,0.0,0.68,0.01,0,0.93,0.0,0.0,0.0,1,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,anomaly
0.07,0.0,0.06,255,0.0,2,0.1,1.0,0.0,0.01,0,0.0,0.0,0.0,1.0,14,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,anomaly
0.97,1.0,1.0,255,0.94,1,0.0,0.0,0.0,0.0,0,0.92,0.0,0.0,0.0,1,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.05,0.0,0.05,255,0.0,8,0.03,1.0,0.0,0.03,0,0.0,0.0,0.0,1.0,8,275,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,anomaly
0.51,1.0,0.0,255,1.0,2,1.0,0.0,1.0,0.01,0,1.0,0.0,0.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,anomaly
0.07,1.0,0.06,255,1.0,14,0.05,0.0,0.0,0.05,0,1.0,0.0,0.0,0.0,14,275,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.07,0.0,0.06,255,0.0,19,0.08,1.0,0.0,0.07,0,0.0,0.0,0.0,1.0,19,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,anomaly
0.05,0.0,0.05,255,0.0,16,0.07,1.0,0.0,0.06,0,0.0,0.0,0.0,1.0,16,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,anomaly
0.05,0.0,0.06,255,0.0,7,0.02,1.0,0.0,0.03,0,0.0,0.0,0.0,1.0,3,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,anomaly
0.05,0.0,0.05,255,0.0,24,0.09,1.0,0.0,0.09,0,0.0,0.0,0.0,1.0,24,273,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,anomaly
0.0,0.0,0.0,1,0.0,54,1.0,0.0,1.0,1.0,0,0.0,1.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.0,0.0,0.0,1,0.0,113,1.0,0.0,1.0,1.0,0,0.0,0.5,1.0,0.0,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.05,0.0,0.09,255,0.0,20,0.02,1.0,0.0,0.08,0,0.0,0.0,0.0,1.0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,anomaly
0.07,0.0,0.06,255,0.0,12,0.02,1.0,0.0,0.05,0,0.0,0.0,0.0,1.0,3,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,anomaly
1.0,1.0,1.0,255,0.92,1,0.0,0.0,0.0,0.0,0,0.96,0.0,0.0,0.0,1,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.07,0.0,0.09,255,0.02,8,0.36,1.0,0.01,0.03,0,0.0,0.0,0.0,1.0,17,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,anomaly
0.0,0.0,0.0,1,0.0,140,1.0,0.0,1.0,1.0,0,0.0,1.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.02,0.0,0.0,255,0.0,22,1.0,0.0,0.09,0.09,1,0.0,0.0,0.0,0.0,20,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.07,0.0,0.06,255,0.0,4,0.05,1.0,0.0,0.02,0,0.0,0.0,0.0,1.0,10,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,anomaly
0.0,0.0,0.0,255,0.0,255,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,358,358,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.02,0.0,0.0,255,0.0,85,1.0,0.0,0.33,0.33,0,0.0,0.0,0.0,0.0,85,85,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.02,0.0,0.04,255,0.02,51,0.98,0.0,0.2,0.2,3,0.6,0.0,0.0,0.0,51,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,anomaly
0.0,0.0,0.0,255,0.0,255,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,248,248,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.0,0.0,0.0,2,0.0,82,1.0,0.0,1.0,1.0,0,0.0,0.5,1.0,0.0,25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.16,0.0,0.07,19,0.0,12,0.1,1.0,0.05,0.63,0,0.0,0.0,0.0,1.0,12,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,anomaly
0.0,0.02,0.0,57,0.0,57,1.0,0.0,0.02,1.0,0,0.02,0.0,0.4,0.02,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.0,0.0,1.0,3,0.0,27,0.5,0.0,1.0,1.0,0,0.0,0.26,1.0,0.0,33,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.06,0.0,0.07,255,0.0,2,0.01,1.0,0.0,0.01,0,0.0,0.0,0.0,1.0,2,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,anomaly
0.05,0.0,0.05,255,0.0,11,0.04,1.0,0.0,0.04,0,0.0,0.0,0.0,1.0,11,271,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,anomaly
0.06,0.0,0.06,255,0.0,19,0.1,1.0,0.0,0.07,0,0.0,0.0,0.0,1.0,19,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,anomaly
0.06,0.0,0.06,255,0.0,2,0.06,1.0,0.0,0.01,0,0.0,0.0,0.0,1.0,8,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,anomaly
0.07,0.0,0.06,255,0.0,3,0.11,1.0,0.0,0.01,0,0.0,0.0,0.0,1.0,11,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,anomaly
0.07,1.0,0.06,255,1.0,9,0.08,0.0,0.0,0.04,0,1.0,0.0,0.0,0.0,9,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.02,0.0,0.0,255,0.0,44,1.0,0.0,0.0,0.17,0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.09,0.0,0.06,255,0.0,5,0.09,1.0,0.0,0.02,0,0.0,0.0,0.0,1.0,13,143,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,anomaly
0.09,1.0,0.06,255,1.0,13,0.05,0.0,0.0,0.05,0,1.0,0.0,0.0,0.0,13,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.07,0.0,0.06,255,0.0,14,0.14,1.0,0.0,0.05,0,0.0,0.0,0.0,1.0,19,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,anomaly
0.07,0.0,0.07,255,0.0,6,0.02,1.0,0.0,0.02,0,0.0,0.0,0.0,1.0,6,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,anomaly
0.08,0.0,0.06,255,0.0,14,0.05,1.0,0.0,0.05,0,0.0,0.0,0.0,1.0,13,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,anomaly
1.0,0.0,0.0,18,0.0,1,1.0,0.0,0.06,0.06,0,0.83,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.0,0.0,0.0,2,0.0,24,1.0,0.0,1.0,1.0,0,0.0,0.5,1.0,0.0,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
1.0,0.0,1.0,255,0.92,1,0.0,0.0,0.0,0.0,0,0.85,0.0,0.0,0.0,1,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.06,0.0,0.06,230,0.0,10,0.13,1.0,0.0,0.04,0,0.0,0.0,0.0,1.0,10,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,anomaly
0.07,1.0,0.07,255,1.0,3,0.03,0.0,0.0,0.01,0,1.0,0.0,0.0,0.0,3,118,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,anomaly
0.06,1.0,0.08,255,1.0,18,0.17,0.0,0.0,0.07,0,1.0,0.0,0.0,0.0,18,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
0.07,0.0,0.07,255,0.0,5,0.11,1.0,0.0,0.02,0,0.0,0.0,0.0,1.0,13,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,anomaly
0.09,0.0,0.06,255,0.0,8,0.08,1.0,0.0,0.03,0,0.0,0.0,0.0,1.0,9,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,anomaly
0.06,0.0,0.06,255,0.0,2,0.01,1.0,0.0,0.01,0,0.0,0.0,0.0,1.0,2,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,anomaly
0.0,0.04,0.0,255,0.75,255,1.0,0.0,0.0,1.0,0,0.04,0.0,0.0,0.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,anomaly
0.08,0.0,0.07,255,0.0,6,0.03,1.0,0.0,0.02,0,0.0,0.0,0.0,1.0,6,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,anomaly
0.06,0.0,0.05,255,0.0,14,0.06,1.0,0.0,0.05,0,0.0,0.0,0.0,1.0,14,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,anomaly
0.07,1.0,0.05,255,1.0,19,0.13,0.0,0.0,0.07,0,1.0,0.0,0.0,0.0,19,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anomaly
